item_id	name	category	unit_price
1761	CAIXA RETANGULAR 17L MULTIUSO	UTILIDADES	30.00
1762	CAIXA RETANGULAR 4 LITROS ERCA	PLASTICOS	14.00
1763	CAIXA TÉRMICA	Geral	60.00
1764	caixa transparente  56 l  uninjet	Geral	85.00
1765	CAIXA UTIL	Geral	46.00
1766	caixaorg	Geral	8.50
1767	caixinha de son newton	Geral	45.00
1768	CAIXINHA ELASTICOS PREMIER	PAPELARIA	5.00
1769	CAIXINHA GILETE LORD PLATINUM	UTILIDADES	4.00
1770	calculadora	Geral	40.00
1771	CALCULADORA  ELETRONIC	Geral	10.00
1772	calculadora  eletronica  kk 83712s	Geral	30.00
1773	CALCULADORA  ELETRÔNICA 12 DIGITOS	ELETRÔNICOS E ACESSÓRIOS	30.00
1774	CALCULADORA 8 DIGITOS MAIS OFFICE	Geral	10.00
1775	CALCULADORA CIENTÍFICA	ELETRÔNICOS E ACESSÓRIOS	13.00
1776	CALCULADORA ELETRONICA	Geral	10.00
1777	CALCULADORA ELETRONICA AS-2802	UTILIDADES	35.00
1778	CALCULADORA ELETRÔNICA AS-2805	Geral	20.00
1779	CALCULADORA ELETRÔNICA KONQUER BK-837B	ELETRÔNICOS E ACESSÓRIOS	30.00
1780	CALCULADORA ELETRONICA XH	Geral	8.50
1781	CALCULADORA KENKO KK 111-12	Geral	35.00
1782	CALCULADORA MAIS OFFICE	Geral	8.00
1783	calculadora média  kenko	Geral	30.00
1784	CALCULADORA MOURE JAR	Geral	25.00
1785	CALCULADORA MOURE JAR MJ-309	ELETRÔNICOS E ACESSÓRIOS	10.00
1786	CALCULADORA MOURE JAR MJ-402	ELETRÔNICOS E ACESSÓRIOS	8.00
1787	CALCULADORA MULTIFUNCIONAL G LEY 1892	Geral	40.00
1788	CALCULADORA PEQUENA LEHMOX LEY 1897	Geral	10.00
1789	calculadora pequena xh import	ESCRITÓRIO	8.00
1790	CALCULADORA PQ COLORS	Geral	8.00
1791	CALCULADORA SHARP EL-233S-BK	ELETRÔNICOS E ACESSÓRIOS	8.00
1792	CALDEIRÃO EXTRA N 16 POLIDO MP	Geral	32.00
1793	CALDEIRÃO POLIDO N 14 MP	Geral	30.00
1794	CALIGRAFIA	Geral	4.00
1795	CAMARO  AMARELO	BRINQUEDOS	20.00
1796	CAMARO SEM LIMITE 35 PEÇAS	Geral	70.00
1797	CAMERA IP	Geral	160.00
1798	caminhão  caçamba c pá	Geral	33.00
1799	caminháo  fire truck bombeiro	Geral	75.00
1800	caminhão basculante	Geral	13.00
1801	CAMINHÃO BASCULANTE	Geral	13.00
1802	CAMINHAO BASCULANTE	BRINQUEDOS	20.00
1803	CAMINHAO BETONEIRA	BRINQUEDOS	13.50
1804	CAMINHÃO BETONEIRA	Geral	30.00
1805	CAMINHAO BETONEIRA	BRINQUEDOS	30.00
1806	CAMINHAO BETONEIRA AMARELO	Geral	30.00
1807	CAMINHAO BOIADEIRO	Geral	10.00
1808	CAMINHÃO BOIADEIRO	BRINQUEDOS	55.00
1809	CAMINHÃO BOMBEIRO	BRINQUEDOS	16.00
1810	CAMINHAO BOMBEIRO AMAR E	Geral	10.00
1811	caminhão bombeiro fire truck	Geral	75.00
1812	CAMINHÃO BOMBEIRO GRANDE	BRINQUEDOS	30.00
1813	CAMINHAO BOMBEIRO IVECO	Geral	80.00
1814	CAMINHAO BOMBEIRO PEQUENO	BRINQUEDOS	13.00
1815	CAMINHÃO BOMBEIRO PLASTICO	BRINQUEDOS	14.00
1816	caminhão bombeiros pq. diverplas	Geral	13.00
1817	CAMINHÃO BRUTALE BOMBEIRO ROMA	BRINQUEDOS	70.00
1818	CAMINHAO BRUTOS COLETA SELETIVA	BRINQUEDOS	26.00
1819	CAMINHÃO C CAVALOS	Geral	10.00
1820	CAMINHÃO C/ CAVALOS	BRINQUEDOS	45.00
1821	CAMINHAO CAÇAMBA	BRINQUEDOS	13.50
1822	CAMINHAO CAÇAMBA C/1 PA	Geral	10.00
1823	CAMINHÃO CAÇAMBÃO	BRINQUEDOS	40.00
1824	CAMINHAO CARGAS CAÇAMBA	BRINQUEDOS	32.00
1825	CAMINHÃO CAVALO	BRINQUEDOS	40.00
1826	CAMINHAO COM PA	BRINQUEDOS	8.00
1827	CAMINHÃO COWBOY TRUCK	BRINQUEDOS	69.99
1828	CAMINHAO DE BOIS	Geral	10.00
1829	caminhão de bois	Geral	14.00
1830	CAMINHÃO DE BOIS	Geral	10.00
1831	caminhão escavador	Geral	60.00
1832	CAMINHÃO HORSE STRADA	BRINQUEDOS	45.00
1833	CAMINHÃO KIT PRAIA	BRINQUEDOS	12.00
1834	CAMINHÃO MAX TRUCK	BRINQUEDOS	26.00
1835	CAMINHÃO POLLUX BOMBEIRO	Geral	100.00
1836	CAMINHÃO RETROSCAVADEIRA	BRINQUEDOS	10.00
1837	CAMINHAO ROBOT DEFORM	BRINQUEDOS	70.00
1838	CAMINHAO RODOTREM BOIADEIRO	BRINQUEDOS	40.00
1839	CAMINHÃO TANQUE AMAR E	BRINQUEDOS	10.00
1840	CAMINHÃO TRUCK C/BAÚ	BRINQUEDOS	110.00
1841	CAMINHÃO VOYAGER BASCULANTE	BRINQUEDOS	75.00
1842	caminho de mesa	Geral	8.00
1843	CAMINHO DE MESA DE NATAL	Geral	12.00
1844	caminho de mesa marsale	Geral	10.00
1845	CAMINHO DE MESA TECIDO	CAMA, MESA E BANHO	12.00
1846	caminho de mesa tecido	Geral	10.00
1847	CAMINHO DE MESA TERGAL	Geral	10.00
1848	caminhonete  power ngm	Geral	30.00
1849	CAMINHONETE  SPORTING	Geral	15.00
1850	caminhote	Geral	30.00
1851	CANECA	Geral	30.00
1852	caneca	Geral	30.00
1853	caneca	Geral	25.00
1854	CANECA	Geral	25.00
1855	caneca	Geral	25.00
1856	caneca	Geral	25.00
1857	caneca	Geral	25.00
1858	caneca	Geral	25.00
1859	caneca	Geral	25.00
1860	caneca	Geral	25.00
1861	caneca	Geral	20.00
1862	caneca	Geral	25.00
1863	caneca	Geral	25.00
1864	caneca	Geral	25.00
1865	caneca	Geral	25.00
1866	CANECA  DAS MAES	Geral	30.00
1867	CANECA 310ML PORCELANA PASCOA C/CAIXA	CERAMICAS, PORCELANATO	30.00
1868	CANECA 7898730950336	Geral	30.00
1869	CANECA ALLMIX MÃE	PORCELANAS	30.00
1870	CANECA ANTIADERENTE N12 1,1L	ALUMINIO	25.00
1871	CANECA ANTIADERENTE N14 1,65L	ALUMINIO	27.00
1872	CANECA ANTIADERENTE N16 2,250ML	ALUMINIO	30.00
1873	CANECA BRANCA	Geral	17.00
1874	caneca c alça aluminio	ALUMINIO	9.00
1875	CANECA CAFÉ LISA HAUSKRAFT	VIDROS	25.00
1876	caneca com alça polida mp  350 ml	Geral	10.00
1877	CANECA CORINTHIANS 290 ML	CERAMICAS, PORCELANATO	30.00
1878	caneca corithians	Geral	25.00
1879	caneca da maes	Geral	25.00
1880	CANECA DE BEBE	Geral	7.00
1881	caneca de plastico infantil	Geral	2.00
1882	caneca de shopp aluminio   550 ml	ALUMINIO	15.00
1883	CANECA DIA DAS MAES COM CAIXA	Geral	30.00
1884	CANECA DO AMOR	Geral	30.00
1885	CANECA DO AMOR	Geral	30.00
1886	caneca do santos	Geral	25.00
1887	CANECA EXTRA CRAQ. N10 700ml	ALUMINIO	23.00
1888	CANECA EXTRA CRAQ. N12 1,1L	ALUMINIO	24.00
1889	CANECA EXTRA CRAQ. N14 1,650ml	ALUMINIO	27.99
1890	CANECA EXTRA CRAQ. N16 2,250ml	ALUMINIO	33.00
1891	caneca flamengo	Geral	30.00
1892	CANECA GOLDEN MUG	PRESENTES	30.00
1893	CANECA GOLDEN MUG ROSA	PRESENTES	30.00
1894	CANECA HOMEN ARANHA	Geral	30.00
1895	CANECA HOMEN ARANHA	Geral	7.00
1896	CANECA INFANTIL	Geral	3.50
1897	CANECA INFANTIL	Geral	2.00
1898	CANECA MAE	Geral	25.00
1899	CANECA MÃE 310ML FAIXA SORTIDA C/ESTOJO	CERAMICAS, PORCELANATO	30.00
1900	CANECA N12	Geral	24.00
1901	CANECA NA CAIXA	Geral	40.00
1902	CANECA PALMEIRAS	Geral	30.00
1903	CANECA PAPAI NOEL	Geral	9.00
1904	caneca plastica  450 ml	ESCOLAR	4.00
1905	CANECA PLASTICA 500ML	PLASTICOS	4.00
1906	CANECA PORCELANA CORINTHIANS 290ML	PORCELANAS	30.00
1907	CANECA PORCELANA PALMEIRAS	PORCELANAS	30.00
1908	CANECA PP  PLASNORTON	Geral	4.00
1909	CANECA PRETA	UTILIDADES	20.00
1910	CANECA PROMOCIONAL	Geral	10.00
1911	caneca promocional	Geral	10.00
1912	CANECA SAO PAULO	Geral	20.00
1913	CANECA SIMPLES 280ML BRANCA	PORCELANAS	15.00
1914	CANECA STHITI	Geral	30.00
1915	caneçaõ  carqueado   n12	COZINHA	24.00
1916	caneçaõ  n12  polido	COZINHA	21.00
1917	CANECÃO ALUMINIO REDAR 900ml	ALUMINIO	22.00
1918	CANECÃO DE ALUMINIO N°16 2,6L  ALMINIO CAMARGO	ALUMINIO	30.00
1919	CANECÃO LEVE CRAQUELADO N16 2,25L	Geral	32.00
1920	CANEÇÃO N 12 ALUMINIO	UTILIDADES	25.00
1921	canecão n 14 aluminio redar	ALUMINIO	28.00
1922	caneção n 16 polida	COZINHA	25.00
1923	CANECÃO N°10	ALUMINIO	13.00
1924	CANECÃO N°10 CRAQUEADO LEVE 700ML	Geral	22.00
1925	CANECÃO N°14  ALUMINIO 2 L	ALUMINIO	23.50
1926	CANECÃO N14 CRAQUEADO LEVE 1,65L	Geral	30.00
1927	caneção polido n 14	COZINHA	23.00
1928	caneção polido n10	Geral	18.50
1929	CANECO DE ALUMÍNIO ALEGRETE VERMELHO	Geral	30.00
1930	canet bob good	Geral	7.00
1931	CANETA   EURO PEN	Geral	15.00
1932	CANETA   EURO PEN  DE DINHEIRO	ESCOLAR	15.00
1933	caneta  3 cores	Geral	6.00
1934	CANETA  COLRIDA ROXA JETLUX	Geral	3.00
1935	CANETA  COM CABEÇA DE BONECO	Geral	4.00
1936	caneta  de cd	Geral	7.00
1937	CANETA  DE GATINHO	Geral	5.00
1938	caneta  gatinho	Geral	5.00
1939	CANETA  GEL AVULSA	Geral	2.00
1940	CANETA  VERDE PAPER MATE	ESCOLAR	3.00
1941	CANETA 3 CORES	Geral	3.00
1942	caneta 4cores	Geral	4.00
1943	CANETA AIHAO	Geral	7.00
1944	caneta avulsa bob good	Geral	7.00
1945	caneta azul	Geral	2.00
1946	CANETA AZUL BICO FINO	Geral	2.00
1947	CANETA AZUL CLARO PAPER MATE	ESCOLAR	3.00
1948	CANETA AZUL, VERMELHA E PRETA. verde	Geral	2.00
1949	caneta bic  AZUL	Geral	2.00
1950	caneta bic preta	Geral	2.00
1951	caneta bic vermelha	Geral	2.00
1952	CANETA BOB	Geral	5.00
1953	caneta bobgood avulsa	Geral	7.00
1954	caneta borracha	Geral	5.50
1955	caneta c 3 cores	Geral	4.00
1956	CANETA CABEÇA DE BONECO	Geral	4.00
1957	CANETA CABEÇA DE BONECO	Geral	5.00
1958	CANETA CD	Geral	7.00
1959	caneta colorida avulsa	Geral	2.50
1960	CANETA COLORIDA JETLUX  AZUL	ESCOLAR	3.00
1961	CANETA COLORIDA JETLUX ROSA	Geral	3.00
1962	CANETA COLORIDA PAPER MATE ROXA	ESCOLAR	3.00
1963	CANETA COLORS PAPER MATE	Geral	3.00
1964	caneta colors shen	Geral	3.00
1965	CANETA COMPACTOR	Geral	2.00
1966	CANETA COMPACTOR JETLUX ROXA	Geral	3.00
1967	CANETA DE 3 CORES	Geral	4.00
1968	CANETA DE 3 CORES	Geral	6.00
1969	CANETA DE 3 CORES SPEED BP3 0.7mm	PAPELARIA	6.00
1970	CANETA DE 4 CORES REDA COMPANY 0.7mm	PAPELARIA	8.00
1971	CANETA DE CD	Geral	7.00
1972	CANETA DE CD	Geral	7.00
1973	CANETA DE GATINHO	Geral	5.00
1974	caneta de gtinho	Geral	5.00
1975	CANETA EM GEL PONTA FINA	Geral	5.00
1976	CANETA GATINHO	Geral	5.00
1977	CANETA GEL  24 UNIDADES	PAPELARIA	40.00
1978	CANETA GEL AVULSA	Geral	3.00
1979	CANETA GEL AVULSA	Geral	2.00
1980	CANETA GEL C 12 CORES	Geral	20.00
1981	caneta gel c 6	Geral	15.00
1982	caneta gel nova	Geral	2.50
1983	CANETA GEL PRETA	Geral	5.00
1984	CANETA GEL SOLTA	Geral	2.00
1985	caneta iao	Geral	7.00
1986	CANETA LARANJA JETLUX	Geral	3.00
1987	CANETA LOUSA BRANCA	Geral	3.00
1988	CANETA LOUSA BRANCA	Geral	2.00
1989	CANETA MARROM   PAPER MATE	ESCOLAR	3.00
1990	caneta piloto azul  brasfort	Geral	5.00
1991	CANETA PILOTO PERMANENTE	Geral	7.00
1992	caneta ponta fina	Geral	5.00
1993	CANETA PONTA FINA AZUL	Geral	5.00
1994	caneta preta	Geral	2.00
1995	caneta preta	Geral	2.00
1996	caneta preta	Geral	2.50
1997	CANETA PRETA  PONTA FINA	Geral	7.00
1998	CANETA PRETA 0,5 ROLLER TIP PEN	Geral	5.00
1999	CANETA ROSA PAPER MATE	Geral	3.00
2000	CANETA VERDE	Geral	2.00
2001	CANETA VERDE CLARO PAPER MATE	ESCOLAR	3.00
2002	caneta vermelha	Geral	2.00
2003	CANETAO	PAPELARIA	7.00
2004	CANETÃO PILOT	Geral	8.00
2005	canetaõ preto	Geral	7.00
2006	CANETAS BIC	Geral	1.50
2007	CANETAS BOB GOOG	Geral	38.00
2008	CANETAS GEL	Geral	15.00
2009	CANETINHA	Geral	5.00
2010	canetinha  gatte 12 unid	Geral	6.00
2011	canetinha 2 pontas c estojo 12 cores	Geral	20.00
2012	canetinha bob goog	Geral	80.00
2013	canetinha bobegode	Geral	8.00
2014	CANETINHA BOBEGODE	Geral	7.00
2015	CANETINHA HIDROCOLOR STARSCHOOL	PAPELARIA	8.00
2016	canetinha hidrocor leo leo 12	PAPELARIA	8.00
2017	canetinha leo leo   24 cores	Geral	15.00
2018	CANETINHA SOLTA	Geral	2.00
2019	cantoneira  colors	Geral	10.00
2020	CANTONEIRA  P/BANHEIRO PRETO NITRON	UTILIDADES	18.00
2021	CANTONEIRA BRANCA NITRON	UTILIDADES	18.00
2022	CANTONEIRA CABE TUDO PRETO	Geral	18.00
2023	CANTONEIRA PORTA SHAMPOO	UTILIDADES	10.00
2024	CANTONEIRA SUPORTE CINZA	UTILIDADES	17.00
2025	CANTONEIRA SUPORTE GRANDE  PRETA	UTILIDADES	17.00
2026	CANUDO FESTA	FESTA	3.00
2027	CANUDO MILA FESTAS	Geral	2.50
2028	CANUDO PLASTICO FESTA	Geral	3.00
2029	CANUDO PLASTICO P/ REFRIGERANTE	Geral	3.00
2030	CAPA  LAVADORA PACELLY	UTILIDADES	60.00
2031	capa de  máquina  tam g	Geral	30.00
2032	CAPA DE ALMOFADA	Geral	9.50
2033	capa de almofada bege	Geral	7.00
2034	CAPA DE BOTIJÃO DE GÁS TECIDO	Geral	8.50
2035	capa de botijão renda	UTILIDADES	8.50
2036	CAPA DE BOTIJÃO TECIDO	Geral	8.00
2037	CAPA DE BUTJAO DE GAS	Geral	7.00
2038	capa de casal	Geral	25.00
2039	capa de chuva adulto  av capas	UTILIDADES	5.00
2040	CAPA DE CHUVA PLASTICA TAM: UNICO ADULTO	UTILIDADES	9.50
2041	CAPA DE CHUVAS  VIVAPLAS	ACESSÓRIOS (MODA)	4.00
2042	CAPA de COLCHÃO CASAL  1,90x1,40x 18 cm	UTILIDADES	26.00
2043	capa de colchao casal malha	CAMA, MESA E BANHO	36.00
2044	capa de colchao solteiro lisa	CAMA, MESA E BANHO	23.00
2045	capa de galão de agua renda	Geral	8.00
2046	CAPA DE MAQUINA	Geral	50.00
2047	CAPA DE MÁQUINA   AJUSTÁVEL DE 8 A 15 KL	Geral	50.00
2048	CAPA DE MAQUINA 51x56x86cm LULILU CONFECÇÃO	Geral	40.00
2049	capa de maquina de roupas flanelada tam 12 a 17 kl	Geral	60.00
2050	CAPA DE MAQUINA SOFICE  PM G SORTIDA	Geral	50.00
2051	CAPA DE MÁQUINA VINIL LISA (G) 8kg A 15kg	UTILIDADES	24.00
2052	CAPA DE RG	Geral	3.00
2053	CAPA DE SOFÁ  KAUANNY SORTIDA	Geral	150.00
2054	capa de sofá 2 peças roma	CAMA, MESA E BANHO	80.00
2055	capa de sofá em malha Ana	Geral	115.00
2056	capa de sofa malha  vermelha anna	Geral	105.00
2057	CAPA DE SOFÁ STRETCH	UTILIDADES	150.00
2058	CAPA DE TANQUINHO  TAM UNICO	Geral	40.00
2059	CAPA GALÃO AGUÁ TECIDO SABI	Geral	6.50
2060	capa maquina linha ouro lulilu	CAMA, MESA E BANHO	50.00
2061	CAPA MAQUINA LINHA OURO TAM	Geral	50.00
2062	CAPA P/ COLCHÃO KALIFA SOLTEIRO	UTILIDADES	22.00
2063	CAPA P/ SOFA COLADINHA MONACO	Geral	97.00
2064	CAPA P/CADEIRA SOFFICE	Geral	30.00
2065	CAPA P/MAQUINA DE LAVAR DE 8 A 15KG	Geral	50.00
2066	CAPA PARA ALMOFADA 43X43CM	Geral	7.00
2067	capa para colchao solteiro malha	CAMA, MESA E BANHO	35.00
2068	CAPA PARA MAQUINA  TAM P	Geral	50.00
2069	CAPA PARA MAQUINA DE LAVAR - TANQUINHO C/ ESFREGADOR	Geral	40.00
2070	CAPA PARA SOFÁ EM MALHA ANNA	Geral	115.00
2071	CAPA PARA SOFÉ EM MALHA ANNA	Geral	90.00
2072	CAPA PARA TANQUINHO tamanho unico	UTILIDADES	40.00
2073	CAPA PRA COLCHÃO CASAL KALIFA	UTILIDADES	25.00
2074	CAPA PRA TANQUINHO  LEO PLAST	Geral	24.00
2075	capa protetora de colchão casal	CAMA, MESA E BANHO	36.00
2076	car universal  holder	Geral	30.00
2077	CARD BOOK 4.0	Geral	7.00
2078	CARDAÇO	Geral	2.00
2079	CARDAÇO AZUL G	Geral	3.00
2080	cardaço branco preto	Geral	2.50
2081	CARDAÇO COLORIDO	Geral	3.00
2082	cardaço par novo preto, branco	Geral	3.00
2083	CARDENO 10M	Geral	25.00
2084	carderno 1m	Geral	13.00
2085	cards  personagens	Geral	0.80
2086	carinho	Geral	13.00
2087	carinho	Geral	30.00
2088	CARNÊ GUIA DA PREVIDENCIA SOCIAL GPS	Geral	7.00
2089	CARPETE PE TAPETES	Geral	25.00
2090	CARPETE SEJA BEM VINDO	Geral	7.00
2091	CARREGADEIRA     RETRO C BONECO	BRINQUEDOS	30.00
2092	CARREGADEIRA PLASPOLO	BRINQUEDOS	35.00
2093	CARREGADOR   GOLD V 8	Geral	20.00
2094	CARREGADOR  AIRFOHE	Geral	30.00
2095	carregador  newton rápido	Geral	39.99
2096	CARREGADOR  ORIGINAL	Geral	20.00
2097	CARREGADOR  RÁPIDO TPC	ELETRONICOS	30.00
2098	CARREGADOR  TIPO C	Geral	30.00
2099	CARREGADOR  TIPO C HMASTON	Geral	35.00
2100	carregador aifone	Geral	50.00
2101	CARREGADOR CABEÇA  MAX TURBO	Geral	15.00
2102	carregador de air fone  lehmox	Geral	30.00
2103	CARREGADOR DE AIRFONE	Geral	30.00
2104	CARREGADOR DE CARRO	Geral	10.00
2105	CARREGADOR DE CARRO	Geral	20.00
2106	CARREGADOR DE CELULAR LEHMOX	Geral	25.00
2107	CARREGADOR GOLD TIPO C	Geral	30.00
2108	CARREGADOR HMASTON  IPHONE	Geral	35.00
2109	CARREGADOR HMASTON AIR FONE	Geral	35.00
2110	CARREGADOR INOVA 3.1A V8	Geral	25.00
2111	carregador inova tipo c	Geral	30.00
2112	CARREGADOR INOVA V 8	ELETRÔNICOS E ACESSÓRIOS	15.00
2113	CARREGADOR INOVA V8	Geral	15.00
2114	CARREGADOR INTELIGENTE PLUG-IN	Geral	30.00
2115	carregador kaidi	Geral	50.00
2116	CARREGADOR KAIDI  USB	Geral	20.00
2117	CARREGADOR KAPBOM 3,6A	Geral	25.00
2118	carregador le 485-2 lehmox	Geral	30.00
2119	CARREGADOR LEHMOX	Geral	30.00
2120	CARREGADOR LEHMOX LE-480TYPE C	Geral	30.00
2121	CARREGADOR ORIGINAL UNIVERSAL	ELETRÔNICOS E ACESSÓRIOS	15.00
2122	carregador rápido	Geral	40.00
2123	CARREGADOR RÁPIDO  GOLD  EARPHONE	Geral	30.00
2124	carregador rápido  tipo c  h maston	Geral	40.00
2125	CARREGADOR RÁPIDO HMASTON IPHONE	ELETRÔNICOS E ACESSÓRIOS	40.00
2126	CARREGADOR RÁPIDO IOS 3.1A RENUX	Geral	40.00
2127	CARREGADOR RAPIDO IPHONE LEHMOX	Geral	30.00
2128	CARREGADOR TIPO C	Geral	30.00
2129	CARREGADOR TIPO C	Geral	30.00
2130	CARREGADOR TURBO 4.8A HMASTON	Geral	30.00
2131	CARREGADOR TURBO 5.1A	Geral	35.00
2132	CARREGADOR TURBO a'GOLD 30W 6.0A CA27-3 USBC	ELETRÔNICOS E ACESSÓRIOS	39.99
2133	CARREGADOR TURBO AIR FONE	Geral	35.00
2134	CARREGADOR USB-C IPHONE PRA TIPO C	Geral	50.00
2135	carregador v 8	Geral	15.00
2136	CARREGADOR V8	Geral	20.00
2137	CARREGADOR V8 3.1A	Geral	25.00
2138	CARREGADOR Y24-2	Geral	1.00
2139	CARREGAKAIDE TIPO C	ELETRÔNICOS E ACESSÓRIOS	25.00
2140	carreta com 1 carrinho	Geral	40.00
2141	CARRETILHA  DE PASTEL	Geral	6.00
2142	CARRINHO  SPIDER  AZUL	Geral	17.00
2143	carrinho baby car	BRINQUEDOS	23.00
2144	CARRINHO BABY LINE	BRINQUEDOS	20.00
2145	CARRINHO C 4	Geral	40.00
2146	CARRINHO CAIXA DIE CAST 10 UNIDADES	BRINQUEDOS	80.00
2147	CARRINHO COLEÇAO	Geral	30.00
2148	carrinho com sacola arame car preto	Geral	120.00
2149	CARRINHO DA HOTWHEELS SOLTO	Geral	10.00
2150	CARRINHO DE 5	Geral	5.00
2151	CARRINHO DE BOMBEIRO TATO	Geral	17.00
2152	CARRINHO DE BONECA	BRINQUEDOS	35.00
2153	CARRINHO DE BONECA ART BRINK	BRINQUEDOS	30.00
2154	CARRINHO DE FEIRA  ALUMINIO	UTILIDADES	90.00
2155	CARRINHO DE FEIRA  GABIVIVI	UTILIDADES	85.00
2156	CARRINHO DE FEIRA DE METAL	Geral	110.00
2157	CARRINHO DE FEIRA L&T	Geral	70.00
2158	carrinho de ferro g	Geral	40.00
2159	CARRINHO DE FESTA	Geral	2.00
2160	CARRINHO DE FRICÇÃO POLICIA	Geral	40.00
2161	CARRINHO DE METAL	BRINQUEDOS	1.00
2162	CARRINHO DE MOCHILA ROSA	Geral	70.00
2163	CARRINHO DIE CAST	Geral	50.00
2164	CARRINHO FRICÇÃO	Geral	30.00
2165	carrinho hot wells	Geral	10.00
2166	CARRINHO KOMBI SURF	BRINQUEDOS	30.00
2167	CARRINHO METAL	Geral	10.00
2168	carrinho novo	Geral	40.00
2169	carrinho pequeno avulso	Geral	10.00
2170	CARRINHO PICK-UP FORCE FIRE	BRINQUEDOS	100.00
2171	CARRINHO PICK-UP FORCE POLICE	BRINQUEDOS	75.00
2172	CARRINHO PRETO JEEP POLICIAL	BRINQUEDOS	25.00
2173	CARRINHO RATTAM 4X4	BRINQUEDOS	50.00
2174	CARRINHO RELAMPAGO MACCQUEN	BRINQUEDOS	20.00
2175	carrinho road diary	Geral	15.00
2176	CARRINHO ROBÔ	Geral	65.00
2177	CARRINHO ROBO TRANSFORMERS QUE PISCA	BRINQUEDOS	70.00
2178	CARRINHO ROBOT DEFORM	BRINQUEDOS	55.00
2179	CARRINHO SIXSIXZERO SOLTO	Geral	12.50
2180	CARRINHO SOLTO	Geral	10.00
2181	CARRINHO SPEEDY VEGAS	BRINQUEDOS	25.00
2182	CARRINHO VERMELHO JEEP RESGATE	BRINQUEDOS	25.00
2183	CARRINHOS CARTOON CAR COLORIDO	BRINQUEDOS	30.00
2184	CARRINHOS DIE-CAST	Geral	40.00
2185	carrinhoS DIVERSOS	Geral	40.00
2186	carrinhos fuscas ,kombis, police	Geral	30.00
2187	CARRINHOS PATRULHA CANINA C/6	BRINQUEDOS	65.00
2188	CARRO    EVOK	Geral	25.00
2189	carro  mega car	Geral	15.00
2190	CARRO BOMBEIRO PICKUP	BRINQUEDOS	23.00
2191	carro camaro	Geral	20.00
2192	carro camaro robõ	Geral	50.00
2193	carro controle remoto model car	BRINQUEDOS	70.00
2194	CARRO CONTROLE REMOTO PHANTON	BRINQUEDOS	150.00
2195	CARRO CONTROLE REMOTO POSSANTE	BRINQUEDOS	90.00
2196	CARRO CONTROLE REMOTO SUPER	Geral	80.00
2197	CARRO DE POLICIA	Geral	17.00
2198	carro de policia controle remoto	Geral	125.00
2199	CARRO FUSCA VERDE	Geral	17.00
2200	carro mega car	Geral	15.00
2201	CARRO METAL	BRINQUEDOS	20.00
2202	carro mini model	Geral	10.00
2203	CARRO MXT 2.0	BRINQUEDOS	40.00
2204	carro pic cap  fireblade	Geral	32.00
2205	CARRO PORSCHE	Geral	20.00
2206	carro porshe	Geral	20.00
2207	CARRO RELAMPAÇO	Geral	20.00
2208	CARRO ROBOT	BRINQUEDOS	65.00
2209	CARRO ROBOT	BRINQUEDOS	65.00
2210	carro scorpion	Geral	55.00
2211	CARROA RODA KIT 4 PEÇAS	BRINQUEDOS	20.00
2212	CARROS	Geral	30.00
2213	CARTA MEDIA	Geral	1.00
2214	CARTA PEQ	Geral	0.50
2215	cartaõ de aniversário	Geral	4.00
2216	CARTÃO DE ONIBUS	Geral	4.00
2217	CARTÃO DE PONTO	Geral	1.00
2218	CARTAO DE PRESENTE	Geral	4.00
2219	CARTAO DE PRESENTE	Geral	2.00
2220	CARTÃO DE PRESENTE	Geral	4.00
2221	CARTÃO DE PRESENTE	Geral	1.00
2222	CARTÃO DE PRESENTE	Geral	2.00
2223	CARTÃO DE PRESENTE DE NATAL	Geral	10.00
2224	cartão natal	Geral	5.00
2225	CARTEIRA	Geral	30.00
2226	CARTEIRA    PRA HABILITAÇÃO	Geral	18.00
2227	carteira  masculina	Geral	20.00
2228	CARTEIRA BOOK	Geral	7.00
2229	CARTEIRA BVEIS	Geral	20.00
2230	CARTEIRA C/ VISOR	Geral	10.00
2231	carteira dakley caixa	Geral	30.00
2232	CARTEIRA DE TRABALHO	Geral	3.00
2233	CARTEIRA FEMININA	Geral	15.00
2234	CARTEIRA FEMININA GRANDE	Geral	40.00
2235	CARTEIRA FEMININA PEQUENA	Geral	20.00
2236	carteira grande fem	Geral	40.00
2237	CARTEIRA MASCULINA	Geral	7.00
2238	CARTEIRA MASCULINA	Geral	35.00
2239	carteira masculina	Geral	30.00
2240	CARTEIRA MASCULINA	Geral	25.00
2241	CARTEIRA MASCULINA	Geral	18.00
2242	CARTEIRA MASCULINA	Geral	15.00
2243	CARTEIRA MASCULINA	Geral	30.00
2244	CARTEIRA MASCULINA	Geral	20.00
2245	carteira masculina  bveis	Geral	20.00
2246	carteira masculina darkley	Geral	30.00
2247	CARTEIRA MÉDIA FEMININA	ACESSÓRIOS (MODA)	30.00
2248	CARTEIRA/BOLSA FEM DE COURO	Geral	30.00
2249	CARTELA C/6 CARROS	Geral	45.00
2250	CARTELA DE ADESIVO GRD.	Geral	5.00
2251	CARTELA DE AGULHA MILWARD	Geral	2.00
2252	CARTELA DE BRINCO C/3 PARES	Geral	3.00
2253	CARTELA DE BRINCOS C/3 PARES COROA	Geral	5.00
2254	CARTELA DE CARRINHOS C/6	BRINQUEDOS	30.00
